INDEX,QCODE,SOURCE,LAYER1,LAYER2,LAYER3,TYPE,CODE1,CODE2,TITLE,QUESTION,INPUT,RESULT,ANSWER,풀이회수,정답회수,오답회수,오답율,EXPLAIN,ANALSYS,1ST,2ND,3rd,4th,5th,6th,7th,8th,9th,10th
806,ABANK-0806,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음중국문화재보험에서아래와같은조건에따라산출한 보험금으로옳은것은? 보험의목적 보험가입금액 보험가액 손해액 손해방지비용 건물(편의점) 100백만원 250백만원 50백만원 10백만원 동산(편의점) 100백만원 250백만원 50백만원
① 건물: 20백만원, 동산: 20백만원, 손해방지비용: 4백만원
② 건물: 25백만원, 동산: 20백만원, 손해방지비용: 5백만원
③ 건물: 20백만원, 동산: 25백만원, 손해방지비용: 4백만원
④ 건물: 25백만원, 동산: 25백만원, 손해방지비용: 5백만원",,X,1,,,0,,,,,,,,,,,,,
807,ABANK-0807,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음중국문화재보험의재고가액통지특별약관에대한 설명으로옳지않은것은?
① 보험회사는보험의목적이손해를입은때에는1사고당 보험의목적및소재지별로증권에기재된보상한도액 까지보상한다.
② 보험계약자는보험계약을체결할때보상한도액의 100% 해당액에정해진보험요율을적용하여계산한 예치보험료를납입하여야한다.
③ 피보험자는매월약정일현재의재고가액을그날부터 30일안에보험회사에제출하여야하며, 통지가없는 경우는최종통지재고가액을그재고가액으로본다.
④ 보험기간이끝난후통지된재고가액의월평균금액을 산출하여계산하는확정보험료는예치보험료의50% 해당액을밑돌수없다.",,X,3,,,0,,,,,,,,,,,,,
808,ABANK-0808,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음중패키지보험의제1부문재산종합위험담보에관한 설명으로옳지않은것은?
① 재고동산의평가는사고발생시점의동종, 동질품의 시가를기준으로보상한다.
② 재조달가액기준으로가입한경우계속사용재를재축 또는복구를하지않을때는사고발생시의보험목적 물의시가를기준으로보상한다.
③ 재조달가액기준으로가입한경우계속사용재의재 조달작업은손해를입은날로부터12개월이내에 개시되어야재조달기준으로보상한다.
④ 보험목적물이전부손해가발생하여재조달가액이 보험가입금액을초과할경우재조달가액과보험가 입금액의차액은피보험자의자가보험으로간주된다.",,X,4,,,0,,,,,,,,,,,,,
809,ABANK-0809,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음중운송보험에서보험목적물을운반하는운송용구에 포함되지않는것은?
① 철도운송전후자동차
② 택배형차량
③ 연안항구이동만을위한바지선(Barge)
④ 지게차, 엘리베이터",,X,2,,,0,,,,,,,,,,,,,
810,ABANK-0810,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험 보통약관에 대한 설명으로 옳지 않은 것은?
① 보험계약자가청약서에자필서명을하지않은때에 는보험회사는계약이성립한날부터3개월이내에 계약을취소할수있다.
② 보험계약자는보험증권을받은날부터15일이내에 그청약을철회할수있다. 그러나전문보험계약자가 체결한계약은청약을철회할수없다.
③ 보험회사는보험계약자로부터계약의청약과함께 제1회보험료등을받은경우에그청약을승낙하기 전에계약에서정한보험금지급사유가생긴때에는 계약상의보장을한다.
④ 보험금청구권, 보험료또는환급금반환청구권은3년 간행사하지않으면소멸시효가완성된다.",,X,3,,,0,,,,,,,,,,,,,
811,ABANK-0811,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험 보통약관에서 보상하는 손해에 대 한 설명으로 옳은 것은?
① 폭발로생긴화재손해
② 자연발화로연소된보험의목적에생긴손해
③ 화재가발생했을때생긴도난손해
④ 지진또는분화로생긴화재손해",,X,4,,,0,,,,,,,,,,,,,
812,ABANK-0812,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험 보통약관에서 보상하는 비용손해 의 지급방식이 다른 것은?
① 손해방지비용
② 대위권보전비용
③ 기타협력비용
④ 잔존물보전비용",,X,4,,,0,,,,,,,,,,,,,
813,ABANK-0813,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험 보통약관에서 계약자 또는 피보험 자의 계약후 알릴 의무에 해당하지 않는 것은?
① 보험의목적을수용하는건물의용도를변경함으로써 위험이유지되는경우
② 이보험과동일한위험을보장하는계약을다른보험 회사와체결하고자하는경우
③ 보험의목적을수용하는건물의구조를변경, 개축, 증축하는경우
④ 보험의목적이들어있는건물을휴업하는경우",,X,4,,,0,,,,,,,,,,,,,
814,ABANK-0814,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험에서 보험료의 환급에 대한 설명으 로 옳지 않은 것은?
① 보험계약자가임의로보험계약을해지하는경우에는 그경과기간에대하여일단위로계산한보험료를공 제한잔액을환급한다.
② 현재의보험계약을해지하고동일한보험의목적에대 해새로운화재보험계약을체결하는경우에는미경과 기간에대하여일단위로계산한보험료를환급한다.
③ 보험계약에서담보하지않는위험으로보험의목적 이멸실되어보험계약을해지하는경우에는경과기 간에대하여단기요율을적용하여계산한보험료를 공제한잔액을환급한다.
④ 법령에따른보험의목적의철거로인하여보험계약 을해지하는경우에는미경과기간에대하여일단위 로계산한보험료를환급한다.",,X,2,,,0,,,,,,,,,,,,,
815,ABANK-0815,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험의 지진위험담보 특별약관에 대한 설명으로 옳은 것은?
① 지진또는분화로보험의목적에생긴파열또는폭 발손해를보상한다.
② 손해액에서1사고당100만원을빼고지급보험금을 계산한다.
③ 보험기간중1주일이내에생긴사고는한번의사고 로본다.
④ 손해방지및긴급피난에필요한조치로생긴손해는 보상하지않는다",,X,3,,,0,,,,,,,,,,,,,
816,ABANK-0816,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험의 신체손해배상책임담보 특별약관에 대한 설명으로 옳지 않은 것은?
① 특수건물의소유자는‘화재로인한재해보상과보험 가입에관한법률’에따라이특별약관을의무적으로 가입하여야한다.
② 특수건물의화재로타인이사망하거나부상한때특 수건물의소유자는민법상과실책임에따라그손해 를배상할책임이있다.
③ 이특별약관에서타인이라함은특수건물의소유자 및그주거를같이하는직계가족(법인인경우이사 또는업무집행기관) 이외의사람을말한다.
④ 피해자의고의또는중대한과실로생긴화재로피 해자본인이입은손해는보상하지않는다.",,X,1,,,0,,,,,,,,,,,,,
817,ABANK-0817,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험의 특별약관에 대한 설명으로 옳지 않은 것은?
① 풍수재위험담보특별약관은태풍, 회오리바람, 홍수 등으로보험의목적에생긴손해를보상한다.
② 붕괴, 침강및사태확장담보특별약관은인공적으로 조성된대지의침하나지각변동으로인한손해는보 상하지않는다.
③ 소요, 노동쟁의, 항공기및차량위험담보특별약관은 손해액에서1사고당50만원을빼고지급보험금을계 산한다.
④ 냉동(냉장)위험담보특별약관은기계적원인으로파 손된냉동(냉장)장치의온도변화로보험의목적인 냉동물에생긴손해를보상한다.",,X,2,,,0,,,,,,,,,,,,,
818,ABANK-0818,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험에서 아래의 조건에 따라 산출한 보험금으로 옳은 것은? <보험가입사항> ․보험종목: 국문화재보험 ․영위업종: 사무실 ․가입금액: 100,000,000원(건물) <보험가액및손해액> ․보험가액 : 250,000,000원 ․손해액 : 20,000,000원 ․잔존물제거비용: 3,000,000원 ․손해방지비용 : 2,000,000원
① 11,500,000원
② 12,500,000원
③ 14,000,000원
④ 15,000,000원",,X,1,,,0,,,,,,,,,,,,,
819,ABANK-0819,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 패키지보험(Package Insurance Policy) 제1부 문(재산종합위험담보)에 적용되는 보상기준(Basis of Indemnification)에 대한 설명으로 옳은 것은?
① 보험의목적(재고동산제외)에손해가생긴경우그 손해가생긴때와곳에서의보험가액에따라손해액 을계산한다.
② 피보험자가전문조사자의용역을통하여공인된가 액을보험가입금액산정의전제로한경우재조달가 액을기준으로보험가액에대한보험가입금액의비 율에따라손해액을계산한다.
③ 재조달작업은손해를입은날로부터12개월이내에 개시되어야하며, 피보험자가원하는방법과장소에 서재조달작업을할수있다.
④ 재고동산의평가액은최종보관또는가공시의제비 용과세금을포함하며, 사고시점의동종동질품의시 가로한다.",,X,3,,,0,,,,,,,,,,,,,
820,ABANK-0820,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 특수건물의 소유자가 가입하는 화재보험에 대한 설명으로 옳지 않은 것은?
① 화재로 인한 재해보상과 보험가입에 관한 법률에 따라 특수건물의 소유자는 반드시 화재보험에 가입하여야한다.
② 특수건물의 소유자가 가입하는 화재보험에는 신체손해 배상책임 특별약관과 화재대물배상책임 특별약관을반드시 첨부하여야 한다.
③ 특수건물의 소유자는 특약부화재보험에 부가하여 풍재, 수재 또는 건물의 무너짐 등으로 인한 손해를담보 하는 보험에 반드시 가입하여야 한다.
④ 손해보험회사는 특약부화재보험계약의 체결을 거절하지 못한다.",,X,4,,,0,,,,,,,,,,,,,
821,ABANK-0821,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 화재보험의 특성에 대한 설명으로 가장 옳지 않은 것은?
① 비례재보험
② 열거책임주의
③ 기간보험
④ 미평가보험",,X,2,,,0,,,,,,,,,,,,,
822,ABANK-0822,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험 보통약관에서 보상하는 손해에 대한 설명으로 옳지 않은 것은?
① 소방활동 중 뿌린 소방수로 발생한 수침손해
② 폭발의 결과로 화재가 발생한 경우 그 화재로 입은손해
③ 전기적 사고의 결과로 생긴 화재손해
④ 화재가 발생하였을 때 생긴 도난으로 인한 손해",,X,3,,,0,,,,,,,,,,,,,
823,ABANK-0823,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험 보통약관에서 보상하는 비용손해에 해당하지 않는 것은?
① 잔존물 제거비용
② 대위권 보전비용
③ 손해예방비용
④ 잔존물 보전비용",,X,4,,,0,,,,,,,,,,,,,
824,ABANK-0824,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험에서 보험회사가 해지권 또는 취소권을 행사할 수 있는 경우에 해당하지 않는 것은?
① 보험의 목적을 수용하는 건물의 용도를 변경함으로써 위험이 증가하는 경우
② 보험금 청구에 관한 서류 또는 증거를 위조하거나 변조한 경우
③ 사기에 의하여 보험계약이 성립되었음을 보험회사가 증명한경우
④ 보험계약을 맺을 때 보험의 목적에 이미 사고가발생 하였을 경우",,X,2,,,0,,,,,,,,,,,,,
825,ABANK-0825,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음의 국문화재보험 특별약관 중 손해액의 산정기준이 다른 것은?
① 재조달가액담보 특별약관
② 구내폭발위험담보 특별약관
③ 도난위험담보 특별약관
④ 실손보상 특별약관",,X,1,,,0,,,,,,,,,,,,,
826,ABANK-0826,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 국문화재보험 특별약관에서 보상하는 손해에 대한 설명으로 옳은 것은?
① 지진위험담보 특별약관 : 지진 또는 분화로 생긴 화재 및 그 연소손해를 보상하며, 붕괴나 파묻힘 등의 손해는 보상하지 않는다.
② 전기위험담보 특별약관 : 전기기기 또는 장치에 발생한 자연열화의 손해 또는 안전장치의 기능상 당연히 발생할 수 있는 손해를 보상한다.
③ 기업휴지손해담보 특별약관 : 기업휴지손해가 발생한 경우 그 손해가 발생한 때로부터 보험기간의 만료일에 관계없이 손해발생이 없었더라면 얻을 수 있는 매출액 수준 으로 복구되는 동안 피보험자가 입은 직접적인 기업휴지 손해를 보상한다.
④ 냉동(냉장)위험담보 특별약관 : 냉동(냉장)장치 또는 설비의 고장으로 냉각설비가 파괴, 변조되어 온도의 변화로 보험의 목적인 냉동(냉장)물에 생긴 손해를 보상한다.",,X,1,,,0,,,,,,,,,,,,,
827,ABANK-0827,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"다음 중 일반화재보험 보험요율의 적용대상에 대한 설명 으로 옳지 않은 것은?
① 사무실 및 그 옥외설비 또는 사무실에 수용되는 동산, 설치기계
② 창고업자 건물로서 화물보관의 목적으로 쓰이는 것
③ 공업상의 작업에 사용하는 기계의 설치가 완료되기 전까지의 신축중인 공장
④ 일시적(또는 계절적)으로 주택으로 사용하는 건물로서 가재가 항상 비치되어 있는 공가(空家)",,X,2,,,0,,,,,,,,,,,,,
828,ABANK-0828,중개사시험,06재산보험,화재보험,,선택형,BA001,AA001,,"동일한 보험의 목적에 대하여 국문화재보험계약이 중복으로 체결된 경우 아래의 조건에 따라 각각의 보험증권에서 지급할 보험금으로 옳은 것은? □영위업종 : 금속기계기구 제조 □보험가액 : 기계장치 200,000,000원 □보험가입금액 - A보험 : 기계장치 150,000,000원 - B보험 : 기계장치 100,000,000원 □손해액 : 기계장치 100,000,000원
① A보험 : 75,000,000원, B보험 : 50,000,000원
② A보험 : 60,000,000원, B보험 : 40,000,000원
③ A보험 : 60,000,000원, B보험 : 50,000,000원
④ A보험 : 50,000,000원, B보험 : 50,000,000원",,X,3,,,0,,,,,,,,,,,,,
